Timestamp,DateTime,Countdown,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ
2024-06-10 05:44:11.808,2024-06-10 05:44:11.808,119.9637,22.04144,5.638259,53.84648,0,89.30937,0,-28.16356,5.936259,4.15548,0,89.30937,0
2024-06-10 05:44:11.846,2024-06-10 05:44:11.846,119.9051,22.0377,5.644603,53.84565,0,89.30952,0,-28.1673,5.942603,4.154648,0,89.30952,0
2024-06-10 05:44:11.883,2024-06-10 05:44:11.883,119.868,22.03569,5.648138,53.84523,0,89.30957,0,-28.16931,5.946138,4.154231,0,89.30957,0
2024-06-10 05:44:11.921,2024-06-10 05:44:11.921,119.8295,22.03409,5.651116,53.84517,0,89.30971,0,-28.17092,5.949116,4.154168,0,89.30971,0
2024-06-10 05:44:11.955,2024-06-10 05:44:11.955,119.795,22.03301,5.653263,53.84539,0,89.30986,0,-28.17199,5.951262,4.154384,0,89.30986,0
2024-06-10 05:44:11.991,2024-06-10 05:44:11.991,119.7584,22.03218,5.655075,53.84585,0,89.31013,0,-28.17282,5.953074,4.154851,0,89.31013,0
2024-06-10 05:44:12.028,2024-06-10 05:44:12.028,119.7225,22.03166,5.656439,53.84651,0,89.3102,0,-28.17334,5.954439,4.155509,0,89.3102,0
2024-06-10 05:44:12.063,2024-06-10 05:44:12.063,119.6872,22.03137,5.657436,53.84732,0,89.31037,0,-28.17363,5.955436,4.156319,0,89.31037,0
2024-06-10 05:44:12.098,2024-06-10 05:44:12.098,119.6525,22.03129,5.658123,53.84824,0,89.31031,0,-28.17371,5.956122,4.157241,0,89.31031,0
2024-06-10 05:44:12.134,2024-06-10 05:44:12.134,119.6167,22.03138,5.658568,53.8493,0,89.31052,0,-28.17363,5.956568,4.158303,0,89.31052,0
2024-06-10 05:44:12.170,2024-06-10 05:44:12.170,119.5806,22.03161,5.658784,53.85046,0,89.31067,0,-28.17339,5.956784,4.159463,0,89.31067,0
2024-06-10 05:44:12.206,2024-06-10 05:44:12.206,119.5446,22.03198,5.658799,53.85169,0,89.31081,0,-28.17302,5.956799,4.160688,0,89.31081,0
2024-06-10 05:44:12.241,2024-06-10 05:44:12.241,119.5094,22.03223,5.658841,53.85282,0,89.31095,0,-28.17278,5.956841,4.161814,0,89.31095,0
2024-06-10 05:44:12.277,2024-06-10 05:44:12.277,119.4736,22.03215,5.65911,53.85377,0,89.31112,0,-28.17285,5.95711,4.162766,0,89.31112,0
2024-06-10 05:44:12.316,2024-06-10 05:44:12.316,119.4352,22.03177,5.659611,53.8546,0,89.31126,0,-28.17323,5.957611,4.163593,0,89.31126,0
2024-06-10 05:44:12.352,2024-06-10 05:44:12.352,119.3988,22.03115,5.660258,53.85522,0,89.31139,0,-28.17385,5.958258,4.164218,0,89.31139,0
