Timestamp,DateTime,Countdown,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ
2024-07-09 04:10:33.394,2024-07-09 04:10:33.394,299.9414,22.805,5.582055,53.38992,0,89.23193,0,-27.4,5.880055,3.698912,0,89.23193,0
2024-07-09 04:10:33.481,2024-07-09 04:10:33.481,299.8302,22.805,5.582055,53.38992,0,89.23203,0,-27.4,5.880055,3.698912,0,89.23203,0
2024-07-09 04:10:33.564,2024-07-09 04:10:33.564,299.7434,22.805,5.582055,53.38992,0,89.23212,0,-27.4,5.880055,3.698912,0,89.23212,0
2024-07-09 04:10:33.679,2024-07-09 04:10:33.679,299.6313,22.805,5.582055,53.38992,0,89.23226,0,-27.4,5.880055,3.698912,0,89.23226,0
2024-07-09 04:10:33.782,2024-07-09 04:10:33.782,299.5292,22.805,5.582055,53.38992,0,89.2323,0,-27.4,5.880055,3.698912,0,89.2323,0
2024-07-09 04:10:33.861,2024-07-09 04:10:33.861,299.4461,22.805,5.582055,53.38992,0,89.23238,0,-27.4,5.880055,3.698912,0,89.23238,0
2024-07-09 04:10:33.939,2024-07-09 04:10:33.939,299.3681,22.805,5.582055,53.38992,0,89.2325,0,-27.4,5.880055,3.698912,0,89.2325,0
2024-07-09 04:10:34.031,2024-07-09 04:10:34.031,299.2782,22.805,5.582055,53.38992,0,89.23267,0,-27.4,5.880055,3.698912,0,89.23267,0
2024-07-09 04:10:34.118,2024-07-09 04:10:34.118,299.191,22.805,5.582055,53.38992,0,89.23283,0,-27.4,5.880055,3.698912,0,89.23283,0
2024-07-09 04:10:34.216,2024-07-09 04:10:34.216,299.0992,22.805,5.582055,53.38992,0,89.23297,0,-27.4,5.880055,3.698912,0,89.23297,0
2024-07-09 04:10:34.310,2024-07-09 04:10:34.310,298.9988,22.805,5.834054,53.38992,0,89.23315,0,-27.4,6.132054,3.698912,0,89.23315,0
