Timestamp,DateTime,Countdown,ValidLeftGaze,ValidRightGaze,XPixels,YPixels,ValidLeftPupil,LeftPupilDiameter,ValidRightPupil,RightPupilDiameter,LeftGazeOriginInTrackBoxCoordinatesX,LeftGazeOriginInTrackBoxCoordinatesY,LeftGazeOriginInTrackBoxCoordinatesZ,LeftGazeOriginInUserCoordinatesX,LeftGazeOriginInUserCoordinatesY,LeftGazeOriginInUserCoordinatesZ,LeftGazePointInUserCoordinatesX,LeftGazePointInUserCoordinatesY,LeftGazePointInUserCoordinatesZ,LeftGazePointOnDisplayAreaX,LeftGazePointOnDisplayAreaY,LeftGazeRayScreenOriginX,LeftGazeRayScreenOriginY,LeftGazeRayScreenOriginZ,LeftGazeRayScreenDirectionX,LeftGazeRayScreenDirectionY,LeftGazeRayScreenDirectionZ,RightGazeOriginInTrackBoxCoordinatesX,RightGazeOriginInTrackBoxCoordinatesY,RightGazeOriginInTrackBoxCoordinatesZ,RightGazeOriginInUserCoordinatesX,RightGazeOriginInUserCoordinatesY,RightGazeOriginInUserCoordinatesZ,RightGazePointInUserCoordinatesX,RightGazePointInUserCoordinatesY,RightGazePointInUserCoordinatesZ,RightGazePointOnDisplayAreaX,RightGazePointOnDisplayAreaY,RightGazeRayScreenOriginX,RightGazeRayScreenOriginY,RightGazeRayScreenOriginZ,RightGazeRayScreenDirectionX,RightGazeRayScreenDirectionY,RightGazeRayScreenDirectionZ,PanelNameLooked
2024-07-08 03:45:43.746,2024-07-08 03:45:43.746,451.8064,False,True,172.1657,785.4529,False,NaN,True,4.297562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4689036,0.542613,0.1894305,11.4607,-15.9016,494.3268,-137.1427,146.72,46.5647,0.08966962,0.2727288,-284.8527,54.04876,25.65704,-0.631635,0.196788,0.7498745,None
2024-07-08 03:45:43.790,2024-07-08 03:45:43.790,451.7661,False,True,173.347,787.6262,False,NaN,True,4.288605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.468833,0.5427115,0.189697,11.48995,-15.94239,494.4582,-136.9366,147.1158,46.70877,0.09028488,0.2707165,-284.8523,54.04945,25.65704,-0.6308531,0.1985821,0.7500597,None
2024-07-08 03:45:43.832,2024-07-08 03:45:43.832,451.7227,False,True,171.159,786.2946,False,NaN,True,4.277527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4687751,0.5427351,0.1884435,11.49685,-15.93091,493.8311,-137.3183,146.8733,46.62049,0.08914529,0.2719495,-284.853,54.04903,25.65704,-0.6320457,0.1973342,0.7493846,None
2024-07-08 03:45:43.879,2024-07-08 03:45:43.879,451.68,False,True,147.4212,666.5294,False,NaN,True,4.27446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4688849,0.5432788,0.1880347,11.45128,-16.12571,493.6213,-141.4583,125.0641,38.68261,0.07678185,0.3828432,-284.8606,54.01061,25.65704,-0.6524478,0.1015972,0.7509925,None
2024-07-08 03:45:43.920,2024-07-08 03:45:43.920,451.6332,False,True,164.1823,552.9617,False,NaN,True,4.268265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4686329,0.5440691,0.1875662,11.53892,-16.41047,493.3754,-138.535,104.3835,31.1555,0.0855116,0.4879985,-284.8553,53.97419,25.65704,-0.6479951,0.0105511,0.7615715,None
2024-07-08 03:45:44.098,2024-07-08 03:45:44.098,451.4561,False,True,156.3884,546.1435,False,NaN,True,4.267303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4678194,0.5448667,0.1902801,11.87249,-16.75134,494.7142,-139.8943,103.1419,30.70354,0.08145229,0.4943116,-284.8578,53.972,25.65704,-0.6516808,0.00498188,0.758477,None
2024-07-08 03:45:44.142,2024-07-08 03:45:44.142,451.4135,False,True,166.7995,550.7104,False,NaN,True,4.271698,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4678976,0.5452956,0.1897128,11.83654,-16.90082,494.4261,-138.0786,103.9736,31.00625,0.08687475,0.4900829,-284.8544,53.97346,25.65704,-0.6467637,0.008732975,0.7626404,None
2024-07-08 03:45:44.181,2024-07-08 03:45:44.181,451.3695,False,True,167.5808,541.3021,False,NaN,True,4.284378,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4680729,0.5454687,0.1891539,11.76478,-16.95549,494.1462,-137.9423,102.2603,30.38273,0.08728167,0.4987943,-284.8542,53.97044,25.65704,-0.6464226,0.001058826,0.7629789,None
2024-07-08 03:45:44.230,2024-07-08 03:45:44.230,451.331,False,True,169.1392,541.5272,False,NaN,True,4.301453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4682183,0.5457026,0.1895651,11.71566,-17.0493,494.3499,-137.6705,102.3013,30.39758,0.08809331,0.4985859,-284.8537,53.97052,25.65704,-0.6456752,0.001246106,0.7636111,None
2024-07-08 03:45:44.276,2024-07-08 03:45:44.276,451.2826,False,True,164.0188,543.2339,False,NaN,True,4.328552,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.468332,0.5456432,0.1897936,11.67617,-17.03123,494.4658,-138.5636,102.6121,30.5107,0.08542645,0.4970056,-284.8553,53.97107,25.65704,-0.6481106,0.002631424,0.7615417,None
2024-07-08 03:45:44.323,2024-07-08 03:45:44.323,451.2377,False,True,181.24,584.8532,False,NaN,True,4.346176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4686002,0.5451825,0.1896387,11.57497,-16.85782,494.3966,-135.56,110.191,33.26921,0.09439584,0.4584693,-284.8498,53.98442,25.65704,-0.6394249,0.03683014,0.7679709,None
2024-07-08 03:45:44.368,2024-07-08 03:45:44.368,451.1889,False,True,180.0522,591.5413,False,NaN,True,4.351425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0.4685,0.5451049,0.1903786,11.62084,-16.84159,494.7664,-135.7672,111.4089,33.71249,0.09377716,0.4522766,-284.8502,53.98656,25.65704,-0.6398672,0.0422844,0.7673213,None
