Timestamp,DateTime,Countdown,RightStickX,RightStickY,LeftStickX,LeftStickY,DpadUp,DpadDown,SouthButton
2024-07-08 03:42:23.849,2024-07-08 03:42:23.849,479.9711,0,0,0,0,0,0,False
2024-07-08 03:42:23.880,2024-07-08 03:42:23.880,479.9245,0,0,0,0,0,0,False
2024-07-08 03:42:23.906,2024-07-08 03:42:23.906,479.8955,0,0,0,0,0,0,False
2024-07-08 03:42:23.958,2024-07-08 03:42:23.958,479.8444,0,0,0,0,0,0,False
2024-07-08 03:42:23.980,2024-07-08 03:42:23.980,479.8213,0,0,0,0,0,0,False
2024-07-08 03:42:24.003,2024-07-08 03:42:24.003,479.7985,0,0,0,0,0,0,False
2024-07-08 03:42:24.024,2024-07-08 03:42:24.024,479.7767,0,0,0,0,0,0,False
2024-07-08 03:42:24.048,2024-07-08 03:42:24.048,479.7538,0,0,0,0,0,0,False
2024-07-08 03:42:24.069,2024-07-08 03:42:24.069,479.7315,0,0,0,0,0,0,False
2024-07-08 03:42:24.093,2024-07-08 03:42:24.093,479.7093,0,0,0,0,0,0,False
2024-07-08 03:42:24.113,2024-07-08 03:42:24.113,479.6878,0,0,0,0,0,0,False
2024-07-08 03:42:24.136,2024-07-08 03:42:24.136,479.666,0,0,0,0,0,0,False
2024-07-08 03:42:24.160,2024-07-08 03:42:24.160,479.6416,0,0,0,0,0,0,False
2024-07-08 03:42:24.181,2024-07-08 03:42:24.181,479.6195,0,0,0,0,0,0,False
2024-07-08 03:42:24.205,2024-07-08 03:42:24.205,479.5965,0,0,0,0,0,0,False
2024-07-08 03:42:24.231,2024-07-08 03:42:24.231,479.5705,0,0,0,0,0,0,False
2024-07-08 03:42:24.260,2024-07-08 03:42:24.260,479.5424,0,0,0,0,0,0,False
2024-07-08 03:42:24.284,2024-07-08 03:42:24.284,479.517,0,0,0,0,0,0,False
2024-07-08 03:42:24.314,2024-07-08 03:42:24.314,479.4881,0,0,0,0,0,0,False
2024-07-08 03:42:24.340,2024-07-08 03:42:24.340,479.4613,0,0,0,0,0,0,False
2024-07-08 03:42:24.367,2024-07-08 03:42:24.367,479.4341,0,0,0,0,0,0,False
2024-07-08 03:42:24.396,2024-07-08 03:42:24.396,479.4052,0,0,0,0,0,0,False
2024-07-08 03:42:24.422,2024-07-08 03:42:24.422,479.3802,0,0,0,0,0,0,False
2024-07-08 03:42:24.450,2024-07-08 03:42:24.450,479.3524,0,0,0,0,0,0,False
2024-07-08 03:42:24.476,2024-07-08 03:42:24.476,479.3253,0,0,0,0,0,0,False
2024-07-08 03:42:24.503,2024-07-08 03:42:24.503,479.2993,0,0,0,0,0,0,False
2024-07-08 03:42:24.529,2024-07-08 03:42:24.529,479.2725,0,0,0,0,0,0,False
2024-07-08 03:42:24.556,2024-07-08 03:42:24.556,479.2455,0,0,0,0,0,0,False
2024-07-08 03:42:24.582,2024-07-08 03:42:24.582,479.2199,0,0,0,0,0,0,False
2024-07-08 03:42:24.608,2024-07-08 03:42:24.608,479.1932,0,0,0,0,0,0,False
2024-07-08 03:42:24.639,2024-07-08 03:42:24.639,479.1624,0,0,0,0,0,0,False
