Timestamp,DateTime,Countdown,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ
2024-07-09 01:51:42.582,2024-07-09 01:51:42.582,299.9688,22.805,5.582055,53.38992,0,89.23193,0,-27.4,5.880055,3.698912,0,89.23193,0
2024-07-09 01:51:42.606,2024-07-09 01:51:42.606,299.9266,22.805,5.582055,53.38992,0,89.23203,0,-27.4,5.880055,3.698912,0,89.23203,0
2024-07-09 01:51:42.630,2024-07-09 01:51:42.630,299.9027,22.805,5.582055,53.38992,0,89.23212,0,-27.4,5.880055,3.698912,0,89.23212,0
2024-07-09 01:51:42.705,2024-07-09 01:51:42.705,299.8286,22.805,5.582055,53.38992,0,89.23226,0,-27.4,5.880055,3.698912,0,89.23226,0
2024-07-09 01:51:42.744,2024-07-09 01:51:42.744,299.7889,22.805,5.582055,53.38992,0,89.2323,0,-27.4,5.880055,3.698912,0,89.2323,0
2024-07-09 01:51:42.773,2024-07-09 01:51:42.773,299.7595,22.805,5.582055,53.38992,0,89.23238,0,-27.4,5.880055,3.698912,0,89.23238,0
2024-07-09 01:51:42.795,2024-07-09 01:51:42.795,299.7378,22.805,5.582055,53.38992,0,89.2325,0,-27.4,5.880055,3.698912,0,89.2325,0
2024-07-09 01:51:42.818,2024-07-09 01:51:42.818,299.7148,22.805,5.582055,53.38992,0,89.23267,0,-27.4,5.880055,3.698912,0,89.23267,0
2024-07-09 01:51:42.842,2024-07-09 01:51:42.842,299.6909,22.805,5.582055,53.38992,0,89.23283,0,-27.4,5.880055,3.698912,0,89.23283,0
2024-07-09 01:51:42.864,2024-07-09 01:51:42.864,299.6684,22.805,5.582055,53.38992,0,89.23297,0,-27.4,5.880055,3.698912,0,89.23297,0
2024-07-09 01:51:42.888,2024-07-09 01:51:42.888,299.6451,22.805,5.582055,53.38992,0,89.23315,0,-27.4,5.880055,3.698912,0,89.23315,0
2024-07-09 01:51:42.910,2024-07-09 01:51:42.910,299.6224,22.805,5.582055,53.38992,0,89.23322,0,-27.4,5.880055,3.698912,0,89.23322,0
2024-07-09 01:51:42.939,2024-07-09 01:51:42.939,299.5931,22.805,5.582055,53.38992,0,89.23333,0,-27.4,5.880055,3.698912,0,89.23333,0
2024-07-09 01:51:42.973,2024-07-09 01:51:42.973,299.5588,22.805,5.582055,53.38992,0,89.2335,0,-27.4,5.880055,3.698912,0,89.2335,0
2024-07-09 01:51:43.002,2024-07-09 01:51:43.002,299.5301,22.805,5.582055,53.38992,0,89.23367,0,-27.4,5.880055,3.698912,0,89.23367,0
2024-07-09 01:51:43.040,2024-07-09 01:51:43.040,299.4922,22.805,5.582055,53.38992,0,89.23368,0,-27.4,5.880055,3.698912,0,89.23368,0
2024-07-09 01:51:43.068,2024-07-09 01:51:43.068,299.465,22.805,5.582055,53.38992,0,89.23377,0,-27.4,5.880055,3.698912,0,89.23377,0
2024-07-09 01:51:43.098,2024-07-09 01:51:43.098,299.4339,22.805,5.582055,53.38992,0,89.23378,0,-27.4,5.880055,3.698912,0,89.23378,0
2024-07-09 01:51:43.129,2024-07-09 01:51:43.129,299.4026,22.805,5.582055,53.38992,0,89.23386,0,-27.4,5.880055,3.698912,0,89.23386,0
2024-07-09 01:51:43.162,2024-07-09 01:51:43.162,299.3706,22.805,5.582055,53.38992,0,89.23396,0,-27.4,5.880055,3.698912,0,89.23396,0
