Timestamp,DateTime,Countdown,RightStickX,RightStickY,LeftStickX,LeftStickY,DpadUp,DpadDown,SouthButton
2024-06-05 05:56:02.428,2024-06-05 05:56:02.428,479.962,0,0,0,0,0,0,False
2024-06-05 05:56:02.459,2024-06-05 05:56:02.459,479.9135,0,0,0,0,0,0,False
2024-06-05 05:56:02.493,2024-06-05 05:56:02.493,479.8795,0,0,0,0,0,0,False
2024-06-05 05:56:02.550,2024-06-05 05:56:02.550,479.8228,0,0,0,0,0,0,False
2024-06-05 05:56:02.602,2024-06-05 05:56:02.602,479.7693,0,0,0,0,0,0,False
2024-06-05 05:56:02.637,2024-06-05 05:56:02.637,479.7353,0,0,0,0,0,0,False
2024-06-05 05:56:02.665,2024-06-05 05:56:02.665,479.7073,0,0,0,0,0,0,False
2024-06-05 05:56:02.690,2024-06-05 05:56:02.690,479.6819,0,0,0,0,0,0,False
2024-06-05 05:56:02.716,2024-06-05 05:56:02.716,479.6561,0,0,0,0,0,0,False
2024-06-05 05:56:02.742,2024-06-05 05:56:02.742,479.6297,0,0,0,0,0,0,False
2024-06-05 05:56:02.768,2024-06-05 05:56:02.768,479.6039,0,0,0,0,0,0,False
2024-06-05 05:56:02.799,2024-06-05 05:56:02.799,479.5737,0,0,0,0,0,0,False
2024-06-05 05:56:02.826,2024-06-05 05:56:02.826,479.546,0,0,0,0,0,0,False
2024-06-05 05:56:02.852,2024-06-05 05:56:02.852,479.5202,0,0,0,0,0,0,False
2024-06-05 05:56:02.878,2024-06-05 05:56:02.878,479.494,0,0,0,0,0,0,False
2024-06-05 05:56:02.911,2024-06-05 05:56:02.911,479.4617,0,0,0,0,0,0,False
2024-06-05 05:56:02.946,2024-06-05 05:56:02.946,479.4251,0,0,0,0,0,0,False
2024-06-05 05:56:02.982,2024-06-05 05:56:02.982,479.3905,0,0,0,0,0,0,False
2024-06-05 05:56:03.018,2024-06-05 05:56:03.018,479.3539,0,0,0,0,0,0,False
2024-06-05 05:56:03.051,2024-06-05 05:56:03.051,479.3213,0,0,0,0,0,0,False
2024-06-05 05:56:03.087,2024-06-05 05:56:03.087,479.2855,0,0,0,0,0,0,False
2024-06-05 05:56:03.123,2024-06-05 05:56:03.123,479.2499,0,0,0,0,0,0,False
2024-06-05 05:56:03.155,2024-06-05 05:56:03.155,479.2169,0,0,0,0,0,0,False
2024-06-05 05:56:03.190,2024-06-05 05:56:03.190,479.1822,0,0,0,0,0,0,False
2024-06-05 05:56:03.222,2024-06-05 05:56:03.222,479.1506,0,0,0,0,0,0,False
2024-06-05 05:56:03.258,2024-06-05 05:56:03.258,479.1147,0,0,0,0,0,0,False
2024-06-05 05:56:03.293,2024-06-05 05:56:03.293,479.0794,0,0,0,0,0,0,False
2024-06-05 05:56:03.327,2024-06-05 05:56:03.327,479.0457,0,0,0,0,0,0,False
2024-06-05 05:56:03.361,2024-06-05 05:56:03.361,479.0117,0,0,0,0,0,0,False
2024-06-05 05:56:03.396,2024-06-05 05:56:03.396,478.9763,0,0,0,0,0,0,False
2024-06-05 05:56:03.427,2024-06-05 05:56:03.427,478.9449,0,0,0,0,0,0,False
2024-06-05 05:56:03.462,2024-06-05 05:56:03.462,478.9109,0,0,0,0,0,0,False
2024-06-05 05:56:03.494,2024-06-05 05:56:03.494,478.8769,0,0,0,0,0,0,False
2024-06-05 05:56:03.532,2024-06-05 05:56:03.532,478.8411,0,0,0,0,0,0,False
2024-06-05 05:56:03.563,2024-06-05 05:56:03.563,478.8095,0,0,0,0,0,0,False
2024-06-05 05:56:03.595,2024-06-05 05:56:03.595,478.7772,0,0,0,0,0,0,False
2024-06-05 05:56:03.631,2024-06-05 05:56:03.631,478.7425,0,0,0,0,0,0,False
2024-06-05 05:56:03.660,2024-06-05 05:56:03.660,478.7121,0,0,0,0,0,0,False
2024-06-05 05:56:03.694,2024-06-05 05:56:03.694,478.6787,0,0,0,0,0,0,False
2024-06-05 05:56:03.728,2024-06-05 05:56:03.728,478.6438,0,0,0,0,0,0,False
2024-06-05 05:56:03.761,2024-06-05 05:56:03.761,478.6115,0,0,0,0,0,0,False
2024-06-05 05:56:03.794,2024-06-05 05:56:03.794,478.5783,0,0,0,0,0,0,False
2024-06-05 05:56:03.830,2024-06-05 05:56:03.830,478.5423,0,0,0,0,0,0,False
2024-06-05 05:56:03.864,2024-06-05 05:56:03.864,478.5083,0,0,0,0,0,0,False
2024-06-05 05:56:03.894,2024-06-05 05:56:03.894,478.4778,0,0,0,0,0,0,False
2024-06-05 05:56:03.929,2024-06-05 05:56:03.929,478.4427,0,0,0,0,0,0,False
2024-06-05 05:56:03.963,2024-06-05 05:56:03.963,478.4102,0,0,0,0,0,0,False
2024-06-05 05:56:03.998,2024-06-05 05:56:03.998,478.3741,0,0,0,0,0,0,False
2024-06-05 05:56:04.032,2024-06-05 05:56:04.032,478.341,0,0,0,0,0,0,False
2024-06-05 05:56:04.062,2024-06-05 05:56:04.062,478.3111,0,0,0,0,0,0,False
2024-06-05 05:56:04.097,2024-06-05 05:56:04.097,478.2751,0,0,0,0,0,0,False
