Timestamp,DateTime,Countdown,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ
2024-05-14 06:11:38.190,2024-05-14 06:11:38.190,0,17.69217,4.895724,52.84328,8.50824E-09,89.3827,9.589876E-09,-31.10782,4.995724,4.043281,8.50824E-09,89.3827,9.589876E-09
2024-05-14 06:11:38.223,2024-05-14 06:11:38.223,59.97501,17.69488,4.898096,52.84597,1.071399E-09,89.38286,2.232734E-09,-31.10512,4.998096,4.045966,1.071399E-09,89.38286,2.232734E-09
2024-05-14 06:11:38.245,2024-05-14 06:11:38.245,59.93322,17.69911,4.90185,52.85069,1.439563E-08,89.383,7.204543E-09,-31.10089,5.00185,4.05069,1.439563E-08,89.383,7.204543E-09
2024-05-14 06:11:38.268,2024-05-14 06:11:38.268,59.91091,17.70123,4.903751,52.85331,9.123631E-09,89.38325,1.98904E-09,-31.09876,5.003751,4.053311,9.123631E-09,89.38325,1.98904E-09
2024-05-14 06:11:38.291,2024-05-14 06:11:38.291,59.88839,17.70329,4.905601,52.85601,5.560691E-09,89.38342,1.136527E-08,-31.09671,5.0056,4.056008,5.560691E-09,89.38342,1.136527E-08
2024-05-14 06:11:38.313,2024-05-14 06:11:38.313,59.86543,17.70528,4.907416,52.8588,6.176644E-09,89.38363,7.283373E-09,-31.09472,5.007416,4.058799,6.176644E-09,89.38363,7.283373E-09
2024-05-14 06:11:38.338,2024-05-14 06:11:38.338,59.84341,17.70711,4.909028,52.86146,7.822937E-09,89.38375,4.22077E-09,-31.09289,5.009028,4.06146,7.822937E-09,89.38375,4.22077E-09
2024-05-14 06:11:38.359,2024-05-14 06:11:38.359,59.81924,17.709,4.910587,52.86431,8.653672E-09,89.38388,-8.214839E-10,-31.091,5.010587,4.064307,8.653672E-09,89.38388,-8.214839E-10
2024-05-14 06:11:38.381,2024-05-14 06:11:38.381,59.79726,17.71062,4.911827,52.86683,-7.716105E-09,89.38387,-1.818901E-08,-31.08938,5.011827,4.066828,-7.716105E-09,89.38387,-1.818901E-08
2024-05-14 06:11:38.408,2024-05-14 06:11:38.408,59.77542,17.71214,4.912905,52.86927,1.162177E-08,89.38403,6.806195E-09,-31.08786,5.012905,4.06927,1.162177E-08,89.38403,6.806195E-09
2024-05-14 06:11:38.436,2024-05-14 06:11:38.436,59.74831,17.71391,4.914047,52.87221,5.807865E-09,89.3842,8.091433E-09,-31.08608,5.014047,4.072212,5.807865E-09,89.3842,8.091433E-09
2024-05-14 06:11:38.464,2024-05-14 06:11:38.464,59.72043,17.71562,4.915016,52.87514,1.181052E-08,89.38436,4.647313E-09,-31.08438,5.015016,4.075139,1.181052E-08,89.38436,4.647313E-09
2024-05-14 06:11:38.490,2024-05-14 06:11:38.490,59.6927,17.7172,4.915792,52.87795,1.12803E-08,89.38457,4.122797E-09,-31.0828,5.015792,4.07795,1.12803E-08,89.38457,4.122797E-09
2024-05-14 06:11:38.523,2024-05-14 06:11:38.523,59.66627,17.7186,4.916377,52.88054,1.223908E-08,89.38473,1.562685E-08,-31.0814,5.016376,4.080538,1.223908E-08,89.38473,1.562685E-08
2024-05-14 06:11:38.554,2024-05-14 06:11:38.554,59.63359,17.72021,4.916911,52.88361,1.070719E-08,89.38491,5.901512E-09,-31.07978,5.016911,4.083616,1.070719E-08,89.38491,5.901512E-09
2024-05-14 06:11:38.581,2024-05-14 06:11:38.581,59.60304,17.72161,4.917243,52.88638,1.459168E-08,89.38508,8.571727E-09,-31.07839,5.017243,4.086377,1.459168E-08,89.38508,8.571727E-09
2024-05-14 06:11:38.609,2024-05-14 06:11:38.609,59.57458,17.72281,4.917425,52.88885,1.162935E-08,89.38527,3.29537E-09,-31.07719,5.017425,4.088847,1.162935E-08,89.38527,3.29537E-09
2024-05-14 06:11:38.637,2024-05-14 06:11:38.637,59.54803,17.72394,4.917572,52.89122,-1.705578E-08,89.38525,-9.836709E-09,-31.07606,5.017571,4.091221,-1.705578E-08,89.38525,-9.836709E-09
2024-05-14 06:11:38.660,2024-05-14 06:11:38.660,59.52036,17.72523,4.917789,52.89392,1.968971E-09,89.3854,6.639326E-09,-31.07477,5.017789,4.093918,1.968971E-09,89.3854,6.639326E-09
2024-05-14 06:11:38.688,2024-05-14 06:11:38.688,59.496,17.72644,4.918028,52.89645,-1.878804E-08,89.38536,-1.506904E-08,-31.07356,5.018028,4.096455,-1.878804E-08,89.38536,-1.506904E-08
2024-05-14 06:11:38.711,2024-05-14 06:11:38.711,59.46839,17.72788,4.918346,52.89948,5.802701E-09,89.38548,4.567955E-09,-31.07212,5.018346,4.099483,5.802701E-09,89.38548,4.567955E-09
2024-05-14 06:11:38.738,2024-05-14 06:11:38.738,59.44487,17.72916,4.918652,52.90217,1.03547E-08,89.38567,4.380046E-09,-31.07084,5.018651,4.10217,1.03547E-08,89.38567,4.380046E-09
2024-05-14 06:11:38.787,2024-05-14 06:11:38.787,59.41999,17.73056,4.919004,52.9051,1.037765E-08,89.38586,9.094157E-09,-31.06944,5.019004,4.1051,1.037765E-08,89.38586,9.094157E-09
2024-05-14 06:11:38.815,2024-05-14 06:11:38.815,59.37324,17.73327,4.919736,52.91078,6.982834E-09,89.38601,6.908403E-09,-31.06673,5.019736,4.110784,6.982834E-09,89.38601,6.908403E-09
2024-05-14 06:11:38.843,2024-05-14 06:11:38.843,59.3419,17.73499,4.920436,52.91449,-4.719876E-10,89.38615,5.397277E-09,-31.06501,5.020436,4.114489,-4.719876E-10,89.38615,5.397277E-09
2024-05-14 06:11:38.868,2024-05-14 06:11:38.868,59.31355,17.73635,4.921366,52.91755,1.352447E-08,89.38632,1.572608E-08,-31.06365,5.021366,4.117554,1.352447E-08,89.38632,1.572608E-08
2024-05-14 06:11:38.891,2024-05-14 06:11:38.891,59.28779,17.73743,4.922422,52.92012,1.001863E-08,89.38651,1.108477E-08,-31.06256,5.022422,4.120121,1.001863E-08,89.38651,1.108477E-08
2024-05-14 06:11:38.913,2024-05-14 06:11:38.913,59.26497,17.73829,4.923507,52.92223,1.068573E-08,89.38667,4.707687E-09,-31.06171,5.023507,4.122235,1.068573E-08,89.38667,4.707687E-09
2024-05-14 06:11:38.938,2024-05-14 06:11:38.938,59.24244,17.73903,4.924697,52.92418,1.096512E-08,89.38683,8.502689E-09,-31.06097,5.024697,4.124183,1.096512E-08,89.38683,8.502689E-09
2024-05-14 06:11:38.969,2024-05-14 06:11:38.969,59.21842,17.73973,4.926082,52.92612,8.562286E-09,89.38704,9.644029E-09,-31.06027,5.026082,4.126116,8.562286E-09,89.38704,9.644029E-09
2024-05-14 06:11:39.003,2024-05-14 06:11:39.003,59.18838,17.74048,4.927955,52.92834,9.518459E-09,89.38723,1.059006E-08,-31.05951,5.027955,4.128342,9.518459E-09,89.38723,1.059006E-08
2024-05-14 06:11:39.044,2024-05-14 06:11:39.044,59.15588,17.74116,4.930132,52.93053,2.035966E-08,89.38733,8.414509E-09,-31.05884,5.030132,4.130528,2.035966E-08,89.38733,8.414509E-09
2024-05-14 06:11:39.078,2024-05-14 06:11:39.078,59.11496,17.74182,4.933045,52.93298,1.396034E-08,89.38749,1.263903E-08,-31.05818,5.033045,4.132983,1.396034E-08,89.38749,1.263903E-08
2024-05-14 06:11:39.127,2024-05-14 06:11:39.127,59.07909,17.74226,4.935719,52.93489,1.884163E-08,89.38769,3.394107E-09,-31.05774,5.035719,4.134888,1.884163E-08,89.38769,3.394107E-09
2024-05-14 06:11:39.174,2024-05-14 06:11:39.174,59.03292,17.74264,4.939272,52.93704,1.29766E-08,89.38788,6.974373E-09,-31.05736,5.039272,4.137042,1.29766E-08,89.38788,6.974373E-09
2024-05-14 06:11:39.226,2024-05-14 06:11:39.226,58.98528,17.74287,4.943013,52.93895,1.268589E-08,89.38806,9.032518E-09,-31.05713,5.043013,4.138951,1.268589E-08,89.38806,9.032518E-09
2024-05-14 06:11:39.274,2024-05-14 06:11:39.274,58.93362,17.74296,4.947096,52.94071,7.102656E-09,89.38822,1.406443E-08,-31.05704,5.047096,4.140711,7.102656E-09,89.38822,1.406443E-08
2024-05-14 06:11:39.309,2024-05-14 06:11:39.309,58.88523,17.74291,4.950899,52.9421,1.149459E-08,89.38847,1.840978E-08,-31.05709,5.050899,4.142105,1.149459E-08,89.38847,1.840978E-08
2024-05-14 06:11:39.338,2024-05-14 06:11:39.338,58.84897,17.74282,4.953714,52.94301,1.268502E-08,89.38876,1.255041E-08,-31.05718,5.053714,4.143009,1.268502E-08,89.38876,1.255041E-08
2024-05-14 06:11:39.369,2024-05-14 06:11:39.369,58.8191,17.74281,4.956116,52.94366,-2.998048E-09,89.38871,-5.311982E-09,-31.05719,5.056116,4.143662,-2.998048E-09,89.38871,-5.311982E-09
2024-05-14 06:11:39.396,2024-05-14 06:11:39.396,58.78801,17.74298,4.958808,52.94425,-1.691658E-10,89.3888,2.178381E-09,-31.05702,5.058808,4.144248,-1.691658E-10,89.3888,2.178381E-09
2024-05-14 06:11:39.421,2024-05-14 06:11:39.421,58.76049,17.74326,4.961325,52.94469,8.108341E-09,89.38897,9.195202E-09,-31.05674,5.061325,4.144696,8.108341E-09,89.38897,9.195202E-09
2024-05-14 06:11:39.450,2024-05-14 06:11:39.450,58.7349,17.74362,4.963758,52.94506,3.867039E-09,89.38926,2.653158E-09,-31.05638,5.063757,4.145058,3.867039E-09,89.38926,2.653158E-09
2024-05-14 06:11:39.474,2024-05-14 06:11:39.474,58.70697,17.74411,4.966493,52.9454,6.727784E-09,89.38945,9.002234E-09,-31.05589,5.066493,4.145399,6.727784E-09,89.38945,9.002234E-09
2024-05-14 06:11:39.498,2024-05-14 06:11:39.498,58.68266,17.7446,4.968927,52.94565,1.193946E-08,89.38964,3.602763E-09,-31.0554,5.068927,4.145653,1.193946E-08,89.38964,3.602763E-09
