Timestamp,DateTime,Countdown,ValidLeftGaze,ValidRightGaze,X,Y,XPixels,YPixels,ValidLeftPupil,LeftPupilDiameter,ValidRightPupil,RightPupilDiameter
2024-05-14 06:51:55.509,2024-05-14 06:51:55.509,59.24165,True,True,0.4780149,0.6827227,917.7886,342.6594,True,3.748627,True,3.787109
2024-05-14 06:51:55.544,2024-05-14 06:51:55.544,59.18211,True,True,0.477309,0.6829341,916.4332,342.4312,True,3.756989,True,3.787521
2024-05-14 06:51:55.605,2024-05-14 06:51:55.605,59.14375,True,True,0.4793641,0.6885068,920.3791,336.4127,True,3.791946,True,3.825607
2024-05-14 06:51:55.668,2024-05-14 06:51:55.668,59.08368,True,True,0.4760318,0.6857159,913.981,339.4268,True,3.823532,True,3.848618
2024-05-14 06:51:55.724,2024-05-14 06:51:55.724,59.02057,True,True,0.4828817,0.6986077,927.1329,325.5037,True,3.858109,True,3.873566
2024-05-14 06:51:55.786,2024-05-14 06:51:55.786,58.96486,True,True,0.4803527,0.705884,922.2771,317.6453,True,3.896133,True,3.918304
2024-05-14 06:51:55.846,2024-05-14 06:51:55.846,58.90252,True,True,0.4800816,0.7028936,921.7567,320.8749,True,3.917114,True,3.941757
2024-05-14 06:51:55.903,2024-05-14 06:51:55.903,58.84304,True,True,0.4836053,0.7061138,928.5222,317.3971,True,3.959702,True,3.985413
2024-05-14 06:51:55.964,2024-05-14 06:51:55.964,58.78546,True,True,0.4869934,0.7146811,935.0273,308.1443,True,4.000229,True,4.008484
2024-05-14 06:51:56.020,2024-05-14 06:51:56.020,58.72457,True,True,0.3752008,0.5813412,720.3855,452.1515,True,4.02681,True,4.051666
2024-05-14 06:51:56.073,2024-05-14 06:51:56.073,58.66831,True,True,0.378361,0.5849836,726.4531,448.2177,True,4.054138,True,4.074463
2024-05-14 06:51:56.131,2024-05-14 06:51:56.131,58.61536,True,True,0.3780943,0.57969,725.9412,453.9348,True,4.057678,True,4.088867
2024-05-14 06:51:56.191,2024-05-14 06:51:56.191,58.55644,True,True,0.3791071,0.5763939,727.8857,457.4946,True,4.009293,True,4.038879
2024-05-14 06:51:56.258,2024-05-14 06:51:56.258,58.49768,True,True,0.3772362,0.5705417,724.2934,463.8149,True,3.938339,True,3.95726
2024-05-14 06:51:56.313,2024-05-14 06:51:56.313,58.43087,True,True,0.3771904,0.5691527,724.2056,465.3151,True,3.879883,True,3.890915
2024-05-14 06:51:56.377,2024-05-14 06:51:56.377,58.3756,True,True,0.3707302,0.5576778,711.802,477.708,True,3.806442,True,3.803101
2024-05-14 06:51:56.437,2024-05-14 06:51:56.437,58.31142,True,True,0.5787502,0.5214448,1111.2,516.8396,True,3.72731,True,3.68399
2024-05-14 06:51:56.496,2024-05-14 06:51:56.496,58.25292,True,True,0.5807915,0.5072635,1115.12,532.1555,True,3.666199,True,3.621948
2024-05-14 06:51:56.546,2024-05-14 06:51:56.546,58.19182,True,True,0.5758869,0.5072968,1105.703,532.1194,True,3.630951,True,3.588776
2024-05-14 06:51:56.608,2024-05-14 06:51:56.608,58.14225,True,True,0.5688969,0.4960872,1092.282,544.2258,True,3.59256,True,3.563675
2024-05-14 06:51:56.665,2024-05-14 06:51:56.665,58.08103,True,True,0.5686149,0.498476,1091.741,541.6459,True,3.587326,True,3.575867
2024-05-14 06:51:56.726,2024-05-14 06:51:56.726,58.02501,True,True,0.4269,0.5127044,819.6479,526.2792,True,3.567184,True,3.573288
2024-05-14 06:51:56.776,2024-05-14 06:51:56.776,57.96334,True,True,0.4075055,0.5087615,782.4105,530.5375,True,3.556747,True,3.591187
2024-05-14 06:51:56.838,2024-05-14 06:51:56.838,57.91262,True,True,0.4099045,0.5081726,787.0167,531.1736,True,3.558167,True,3.60318
2024-05-14 06:51:56.904,2024-05-14 06:51:56.904,57.85072,True,True,0.408842,0.5140655,784.9766,524.8093,True,3.581161,True,3.657486
2024-05-14 06:51:56.963,2024-05-14 06:51:56.963,57.78494,True,True,0.1917457,0.5238318,368.1518,514.2617,True,3.601578,True,3.697296
2024-05-14 06:51:57.013,2024-05-14 06:51:57.013,57.72612,True,True,0.1852207,0.5323392,355.6238,505.0737,True,3.632187,True,3.734818
2024-05-14 06:51:57.072,2024-05-14 06:51:57.072,57.67537,True,True,0.1835746,0.526636,352.4632,511.2331,True,3.660492,True,3.739914
2024-05-14 06:51:57.123,2024-05-14 06:51:57.123,57.61756,True,True,0.1840191,0.5323189,353.3167,505.0955,True,3.669891,True,3.752762
2024-05-14 06:51:57.176,2024-05-14 06:51:57.176,57.56618,True,True,0.185607,0.5297366,356.3655,507.8844,True,3.664764,True,3.741226
2024-05-14 06:51:57.241,2024-05-14 06:51:57.241,57.51213,False,False,NaN,NaN,NaN,NaN,False,NaN,False,NaN
2024-05-14 06:51:57.298,2024-05-14 06:51:57.298,57.44783,False,False,NaN,NaN,NaN,NaN,False,NaN,False,NaN
2024-05-14 06:51:57.361,2024-05-14 06:51:57.361,57.39066,False,False,NaN,NaN,NaN,NaN,False,NaN,False,NaN
2024-05-14 06:51:57.414,2024-05-14 06:51:57.414,57.3282,True,True,0.4629244,0.5899305,888.8148,442.875,True,3.45369,True,2.943314
2024-05-14 06:51:57.479,2024-05-14 06:51:57.479,57.27445,True,True,0.4835042,0.5418933,928.328,494.7552,True,3.738754,True,3.751801
2024-05-14 06:51:57.533,2024-05-14 06:51:57.533,57.20906,True,True,0.4851373,0.5445104,931.4635,491.9288,True,3.753448,True,3.857346
2024-05-14 06:51:57.587,2024-05-14 06:51:57.587,57.15467,True,True,0.4850704,0.5412016,931.3353,495.5023,True,3.763428,True,3.796173
2024-05-14 06:51:57.645,2024-05-14 06:51:57.645,57.10175,True,True,0.5681804,0.7002888,1090.906,323.688,True,3.792999,True,3.866119
2024-05-14 06:51:57.707,2024-05-14 06:51:57.707,57.04318,True,True,0.7027932,0.913542,1349.363,93.3746,True,3.782898,True,3.851761
2024-05-14 06:51:57.762,2024-05-14 06:51:57.762,56.98209,True,True,0.7031336,0.9128795,1350.016,94.09011,True,3.80397,True,3.862198
2024-05-14 06:51:57.821,2024-05-14 06:51:57.821,56.92649,True,True,0.7050122,0.9087512,1353.623,98.54865,True,3.828552,True,3.884003
2024-05-14 06:51:57.883,2024-05-14 06:51:57.883,56.86751,True,True,0.7032493,0.9188395,1350.239,87.65339,True,3.832184,True,3.878159
2024-05-14 06:51:57.931,2024-05-14 06:51:57.931,56.80584,True,True,0.7032493,0.9188395,1350.239,87.65339,True,3.832184,True,3.878159
2024-05-14 06:51:57.987,2024-05-14 06:51:57.987,56.75723,True,True,0.7051038,0.9133158,1353.799,93.6189,True,3.848312,True,3.884186
2024-05-14 06:51:58.050,2024-05-14 06:51:58.050,56.70096,True,True,0.5950352,0.9262694,1142.468,79.62904,True,3.82518,True,3.876816
2024-05-14 06:51:58.106,2024-05-14 06:51:58.106,56.63871,True,True,0.5743312,0.9285008,1102.716,77.2191,True,3.816147,True,3.873779
2024-05-14 06:51:58.161,2024-05-14 06:51:58.161,56.58321,True,True,0.5687675,0.9279075,1092.034,77.85994,True,3.818024,True,3.875198
2024-05-14 06:51:58.220,2024-05-14 06:51:58.220,56.52651,True,True,0.5535469,0.9242014,1062.81,81.86252,True,3.81366,True,3.876266
2024-05-14 06:51:58.286,2024-05-14 06:51:58.286,56.46827,True,True,0.7791146,0.7134905,1495.9,309.4303,True,3.900742,True,3.922653
2024-05-14 06:51:58.338,2024-05-14 06:51:58.338,56.40285,True,True,0.7766551,0.7039939,1491.178,319.6866,True,3.898743,True,3.905762
2024-05-14 06:51:58.408,2024-05-14 06:51:58.408,56.35064,True,True,0.7581779,0.6941991,1455.702,330.2649,True,3.921173,True,3.91832
2024-05-14 06:51:58.459,2024-05-14 06:51:58.459,56.28191,True,True,0.7486998,0.6935996,1437.504,330.9124,True,3.937698,True,3.905884
2024-05-14 06:51:58.524,2024-05-14 06:51:58.524,56.22918,True,True,0.7444373,0.6965829,1429.32,327.6905,True,3.94696,True,3.931534
2024-05-14 06:51:58.570,2024-05-14 06:51:58.570,56.16554,True,True,0.7377452,0.6876228,1416.471,337.3673,True,3.968323,True,3.945999
2024-05-14 06:51:58.625,2024-05-14 06:51:58.625,56.11935,True,True,0.7328247,0.6918887,1407.024,332.7602,True,3.975418,True,3.951416
2024-05-14 06:51:58.700,2024-05-14 06:51:58.700,56.06431,True,True,0.7272843,0.6823187,1396.386,343.0958,True,3.98114,True,3.951996
2024-05-14 06:51:58.748,2024-05-14 06:51:58.748,55.99111,True,True,0.6149266,0.7390555,1180.659,281.82,True,3.925385,True,3.920349
2024-05-14 06:51:58.815,2024-05-14 06:51:58.815,55.94209,True,True,0.6067536,0.7369952,1164.967,284.0452,True,3.911407,True,3.888184
2024-05-14 06:51:58.871,2024-05-14 06:51:58.871,55.87452,True,True,0.6062531,0.7461753,1164.006,274.1306,True,3.897003,True,3.868546
2024-05-14 06:51:58.924,2024-05-14 06:51:58.924,55.81881,True,True,0.6004581,0.7446701,1152.88,275.7563,True,3.890457,True,3.873093
2024-05-14 06:51:58.985,2024-05-14 06:51:58.985,55.76479,True,True,0.5995461,0.7428406,1151.128,277.7322,True,3.887161,True,3.865051
2024-05-14 06:51:59.041,2024-05-14 06:51:59.041,55.70424,True,True,0.5996256,0.7534148,1151.281,266.312,True,3.874283,True,3.87085
2024-05-14 06:51:59.105,2024-05-14 06:51:59.105,55.64858,True,True,0.5931703,0.7568319,1138.887,262.6216,True,3.889465,True,3.890305
2024-05-14 06:51:59.170,2024-05-14 06:51:59.170,55.58441,True,True,0.5827797,0.7070131,1118.937,316.4259,True,3.910507,True,3.913132
2024-05-14 06:51:59.227,2024-05-14 06:51:59.227,55.51976,True,True,0.5649688,0.422509,1084.74,623.6902,True,3.926041,True,3.916107
2024-05-14 06:51:59.271,2024-05-14 06:51:59.271,55.46276,True,True,0.5597814,0.418102,1074.78,628.4498,True,3.917343,True,3.92038
2024-05-14 06:51:59.331,2024-05-14 06:51:59.331,55.41727,True,True,0.5560176,0.4188223,1067.554,627.6719,True,3.895752,True,3.901901
2024-05-14 06:51:59.403,2024-05-14 06:51:59.403,55.35689,True,True,0.5531977,0.2817671,1062.14,775.6915,True,3.866791,True,3.892014
2024-05-14 06:51:59.457,2024-05-14 06:51:59.457,55.28745,True,True,0.5584285,0.2520634,1072.183,807.7715,True,3.80397,True,3.821442
2024-05-14 06:51:59.518,2024-05-14 06:51:59.518,55.23219,True,True,0.5545042,0.2454733,1064.648,814.8889,True,3.691986,True,3.714066
2024-05-14 06:51:59.571,2024-05-14 06:51:59.571,55.17234,True,True,0.5643372,0.1983694,1083.527,865.761,True,3.612961,True,3.616318
2024-05-14 06:51:59.633,2024-05-14 06:51:59.633,55.11753,True,True,0.5671371,0.1990313,1088.903,865.0462,True,3.518311,True,3.514206
2024-05-14 06:51:59.696,2024-05-14 06:51:59.696,55.05552,True,True,0.5668054,0.1930185,1088.266,871.54,True,3.441833,True,3.425873
2024-05-14 06:51:59.750,2024-05-14 06:51:59.750,54.99476,True,True,0.5644069,0.187506,1083.661,877.4935,True,3.406189,True,3.385956
2024-05-14 06:51:59.810,2024-05-14 06:51:59.810,54.94042,True,True,0.4558276,0.5605797,875.1889,474.5739,True,3.298691,True,3.309326
2024-05-14 06:51:59.870,2024-05-14 06:51:59.870,54.88108,True,True,0.4218583,0.6563726,809.9679,371.1176,True,3.236633,True,3.24379
2024-05-14 06:51:59.933,2024-05-14 06:51:59.933,54.81923,True,True,0.4239951,0.6602432,814.0706,366.9373,True,3.230545,True,3.242203
2024-05-14 06:51:59.991,2024-05-14 06:51:59.991,54.75906,True,True,0.4243708,0.6592374,814.7919,368.0236,True,3.233597,True,3.246536
2024-05-14 06:52:00.060,2024-05-14 06:52:00.060,54.70102,True,True,0.4190861,0.6567011,804.6453,370.7628,True,3.266739,True,3.276367
2024-05-14 06:52:00.105,2024-05-14 06:52:00.105,54.63263,True,True,0.4165126,0.658978,799.7042,368.3038,True,3.284714,True,3.330017
2024-05-14 06:52:00.168,2024-05-14 06:52:00.168,54.58586,True,True,0.7176915,0.6754007,1377.968,350.5672,True,3.371567,True,3.42662
2024-05-14 06:52:00.219,2024-05-14 06:52:00.219,54.52405,True,True,0.721333,0.6704771,1384.959,355.8847,True,3.429184,True,3.478912
2024-05-14 06:52:00.278,2024-05-14 06:52:00.278,54.47178,True,True,0.7130704,0.6769407,1369.095,348.904,True,3.495026,True,3.589096
2024-05-14 06:52:00.331,2024-05-14 06:52:00.331,54.41212,True,True,0.7060067,0.676243,1355.533,349.6576,True,3.545715,True,3.618912
2024-05-14 06:52:00.403,2024-05-14 06:52:00.403,54.35919,True,True,0.6929803,0.6725817,1330.522,353.6118,True,3.608765,True,3.684372
2024-05-14 06:52:00.462,2024-05-14 06:52:00.462,54.28716,True,True,0.6769834,0.6775489,1299.808,348.2471,True,3.639832,True,3.73201
2024-05-14 06:52:00.522,2024-05-14 06:52:00.522,54.2295,True,True,0.7355942,0.7360544,1412.341,285.0613,True,3.68335,True,3.776123
2024-05-14 06:52:00.556,2024-05-14 06:52:00.556,54.1689,True,True,0.7448002,0.7588311,1430.016,260.4624,True,3.685379,True,3.778702
2024-05-14 06:52:00.625,2024-05-14 06:52:00.625,54.13263,True,True,0.7255238,0.7610241,1393.006,258.094,True,3.721222,True,3.800461
2024-05-14 06:52:00.683,2024-05-14 06:52:00.683,54.06499,True,True,0.7072671,0.7578513,1357.953,261.5206,True,3.744446,True,3.812607
2024-05-14 06:52:00.739,2024-05-14 06:52:00.739,54.00509,True,True,0.6982633,0.7595773,1340.666,259.6566,True,3.751144,True,3.822037
2024-05-14 06:52:00.796,2024-05-14 06:52:00.796,53.94949,True,True,0.6775721,0.7536588,1300.938,266.0485,True,3.790375,True,3.832626
2024-05-14 06:52:00.853,2024-05-14 06:52:00.853,53.89289,True,True,0.5647943,0.7381516,1084.405,282.7963,True,3.795471,True,3.865433
2024-05-14 06:52:00.906,2024-05-14 06:52:00.906,53.83502,True,True,0.5509706,0.7418438,1057.864,278.8087,True,3.809708,True,3.881836
2024-05-14 06:52:00.968,2024-05-14 06:52:00.968,53.7825,True,True,0.5441657,0.7433749,1044.798,277.1551,True,3.82785,True,3.897415
2024-05-14 06:52:01.019,2024-05-14 06:52:01.019,53.72092,True,True,0.5358468,0.7432768,1028.826,277.261,True,3.831955,True,3.906372
2024-05-14 06:52:01.076,2024-05-14 06:52:01.076,53.67075,True,True,0.5273309,0.7426949,1012.475,277.8895,True,3.831757,True,3.892212
2024-05-14 06:52:01.138,2024-05-14 06:52:01.138,53.61211,True,True,0.5192451,0.750425,996.9507,269.541,True,3.821228,True,3.874878
2024-05-14 06:52:01.195,2024-05-14 06:52:01.195,53.55169,True,True,0.5151259,0.7501048,989.0417,269.8868,True,3.83136,True,3.864594
2024-05-14 06:52:01.248,2024-05-14 06:52:01.248,53.4941,True,True,0.5108471,0.7534615,980.8264,266.2615,True,3.83197,True,3.864548
2024-05-14 06:52:01.303,2024-05-14 06:52:01.303,53.43983,True,True,0.5036826,0.7470621,967.0705,273.1729,True,3.840256,True,3.866058
2024-05-14 06:52:01.362,2024-05-14 06:52:01.362,53.38632,True,True,0.5027574,0.7462947,965.2941,274.0017,True,3.843933,True,3.864731
2024-05-14 06:52:01.413,2024-05-14 06:52:01.413,53.32627,True,True,0.5003699,0.7565849,960.7102,262.8883,True,3.853561,True,3.857269
2024-05-14 06:52:01.476,2024-05-14 06:52:01.476,53.27589,True,True,0.5007073,0.747488,961.3581,272.713,True,3.850922,True,3.861603
2024-05-14 06:52:01.523,2024-05-14 06:52:01.523,53.21296,True,True,0.5008205,0.7491565,961.5753,270.9109,True,3.840591,True,3.857697
2024-05-14 06:52:01.588,2024-05-14 06:52:01.588,53.16621,True,True,0.5033468,0.7489638,966.4258,271.1191,True,3.805191,True,3.83049
2024-05-14 06:52:01.639,2024-05-14 06:52:01.639,53.10156,True,True,0.5390609,0.6700259,1034.997,356.372,True,3.778854,True,3.813293
2024-05-14 06:52:01.699,2024-05-14 06:52:01.699,53.04892,True,True,0.5413795,0.6628332,1039.448,364.1401,True,3.719208,True,3.780075
2024-05-14 06:52:01.758,2024-05-14 06:52:01.758,52.98909,True,True,0.5425609,0.6622183,1041.717,364.8042,True,3.687469,True,3.727859
2024-05-14 06:52:01.814,2024-05-14 06:52:01.814,52.93096,True,True,0.555546,0.6634942,1066.648,363.4262,True,3.658875,True,3.688843
2024-05-14 06:52:01.871,2024-05-14 06:52:01.871,52.87444,True,True,0.6601163,0.6446642,1267.423,383.7626,True,3.664505,True,3.675827
2024-05-14 06:52:01.927,2024-05-14 06:52:01.927,52.8181,True,True,0.6694104,0.6403477,1285.268,388.4245,True,3.637466,True,3.646866
2024-05-14 06:52:01.975,2024-05-14 06:52:01.975,52.76088,True,True,0.6715515,0.6451626,1289.379,383.2244,True,3.629257,True,3.644608
2024-05-14 06:52:02.036,2024-05-14 06:52:02.036,52.71294,True,True,0.6760982,0.6470385,1298.109,381.1985,True,3.631302,True,3.63765
2024-05-14 06:52:02.093,2024-05-14 06:52:02.093,52.65241,True,True,0.6843244,0.644808,1313.903,383.6074,True,3.644775,True,3.671249
2024-05-14 06:52:02.142,2024-05-14 06:52:02.142,52.59613,True,True,0.7238501,0.6295347,1389.792,400.1026,True,3.654541,True,3.674088
2024-05-14 06:52:02.208,2024-05-14 06:52:02.208,52.54667,True,True,0.7252465,0.6274536,1392.473,402.3502,True,3.679489,True,3.696548
2024-05-14 06:52:02.265,2024-05-14 06:52:02.265,52.48126,True,True,0.6889635,0.6308839,1322.81,398.6454,True,3.691376,True,3.722809
2024-05-14 06:52:02.322,2024-05-14 06:52:02.322,52.4244,True,True,0.5346474,0.6578283,1026.523,369.5454,True,3.685089,True,3.752457
2024-05-14 06:52:02.368,2024-05-14 06:52:02.368,52.36696,True,True,0.5274326,0.6622917,1012.671,364.7249,True,3.699371,True,3.750671
2024-05-14 06:52:02.432,2024-05-14 06:52:02.432,52.32093,True,True,0.5255768,0.6694152,1009.107,357.0316,True,3.721039,True,3.784332
2024-05-14 06:52:02.486,2024-05-14 06:52:02.486,52.25621,True,True,0.5261251,0.6707703,1010.16,355.568,True,3.731598,True,3.791168
2024-05-14 06:52:02.541,2024-05-14 06:52:02.541,52.20173,True,True,0.5255752,0.6712945,1009.104,355.002,True,3.751984,True,3.799576
2024-05-14 06:52:02.595,2024-05-14 06:52:02.595,52.1478,True,True,0.522771,0.6730958,1003.72,353.0565,True,3.781982,True,3.825439
2024-05-14 06:52:02.665,2024-05-14 06:52:02.665,52.09268,True,True,0.5276437,0.7256975,1013.076,296.2467,True,3.817795,True,3.847824
2024-05-14 06:52:02.723,2024-05-14 06:52:02.723,52.02547,True,True,0.558403,0.8593606,1072.134,151.8906,True,3.820755,True,3.846039
2024-05-14 06:52:02.774,2024-05-14 06:52:02.774,51.967,True,True,0.5634237,0.8768357,1081.773,133.0174,True,3.808456,True,3.804977
2024-05-14 06:52:02.831,2024-05-14 06:52:02.831,51.91517,True,True,0.5623237,0.8797481,1079.662,129.872,True,3.801376,True,3.799561
2024-05-14 06:52:02.892,2024-05-14 06:52:02.892,51.85894,True,True,0.5660053,0.8845665,1086.73,124.6681,True,3.805527,True,3.80098
2024-05-14 06:52:02.954,2024-05-14 06:52:02.954,51.80012,True,True,0.5655956,0.8876162,1085.943,121.3745,True,3.814224,True,3.807953
2024-05-14 06:52:02.992,2024-05-14 06:52:02.992,51.73642,True,True,0.4937027,0.8696578,947.9092,140.7696,True,3.828674,True,3.826981
2024-05-14 06:52:03.058,2024-05-14 06:52:03.058,51.69744,True,True,0.3887877,0.8331655,746.4723,180.1813,True,3.822678,True,3.852768
2024-05-14 06:52:03.114,2024-05-14 06:52:03.114,51.63346,True,True,0.3904081,0.8284233,749.5836,185.3028,True,3.850525,True,3.881119
2024-05-14 06:52:03.169,2024-05-14 06:52:03.169,51.57525,True,True,0.3882554,0.818805,745.4503,195.6906,True,3.862106,True,3.886765
2024-05-14 06:52:03.224,2024-05-14 06:52:03.224,51.52155,True,True,0.3893861,0.8067235,747.6213,208.7386,True,3.871307,True,3.899857
2024-05-14 06:52:03.281,2024-05-14 06:52:03.281,51.46572,True,True,0.3886398,0.7895124,746.1884,227.3266,True,3.872955,True,3.89946
2024-05-14 06:52:03.337,2024-05-14 06:52:03.337,51.40844,True,True,0.5035825,0.7072656,966.8785,316.1531,True,3.895538,True,3.903961
2024-05-14 06:52:03.397,2024-05-14 06:52:03.397,51.35307,True,True,0.5120781,0.6558849,983.1899,371.6443,True,3.903412,True,3.910645
2024-05-14 06:52:03.457,2024-05-14 06:52:03.457,51.29359,True,True,0.5186207,0.6284708,995.7518,401.2515,True,3.924042,True,3.932129
2024-05-14 06:52:03.518,2024-05-14 06:52:03.518,51.23373,False,False,NaN,NaN,NaN,NaN,False,NaN,False,NaN
2024-05-14 06:52:03.570,2024-05-14 06:52:03.570,51.17189,True,True,0.5475366,0.6525248,1051.27,375.2732,True,4.200989,True,3.719986
2024-05-14 06:52:03.617,2024-05-14 06:52:03.617,51.11865,False,False,NaN,NaN,NaN,NaN,False,NaN,False,NaN
2024-05-14 06:52:03.677,2024-05-14 06:52:03.677,51.07156,True,True,0.5036355,0.6515371,966.9802,376.34,True,4.008484,True,4.008972
2024-05-14 06:52:03.735,2024-05-14 06:52:03.735,51.0109,True,True,0.5017419,0.6431389,963.3444,385.41,True,4.029312,True,4.036438
2024-05-14 06:52:03.805,2024-05-14 06:52:03.805,50.95313,True,True,0.5032035,0.6256372,966.1506,404.3119,True,4.061478,True,4.106888
2024-05-14 06:52:03.859,2024-05-14 06:52:03.859,50.88457,True,True,0.5036677,0.6159458,967.0419,414.7785,True,4.080704,True,4.13591
2024-05-14 06:52:03.908,2024-05-14 06:52:03.908,50.82958,True,True,0.5026449,0.6081595,965.0782,423.1877,True,4.096313,True,4.163345
2024-05-14 06:52:03.966,2024-05-14 06:52:03.966,50.78097,True,True,0.5011929,0.6072078,962.2904,424.2155,True,4.121689,True,4.191895
2024-05-14 06:52:04.018,2024-05-14 06:52:04.018,50.72289,True,True,0.5036957,0.5969262,967.0958,435.3197,True,4.154343,True,4.224747
2024-05-14 06:52:04.079,2024-05-14 06:52:04.079,50.67144,True,True,0.5036999,0.5994484,967.1038,432.5957,True,4.161209,True,4.249496
2024-05-14 06:52:04.139,2024-05-14 06:52:04.139,50.60958,True,True,0.4851716,0.3642587,931.5295,686.6006,True,4.199097,True,4.285873
2024-05-14 06:52:04.193,2024-05-14 06:52:04.193,50.54977,True,True,0.4839323,0.3282921,929.15,725.4445,True,4.181274,True,4.273575
2024-05-14 06:52:04.251,2024-05-14 06:52:04.251,50.49518,True,True,0.4843827,0.3327229,930.0147,720.6592,True,4.165131,True,4.265289
2024-05-14 06:52:04.307,2024-05-14 06:52:04.307,50.43871,True,True,0.484687,0.3318831,930.599,721.5662,True,4.140045,True,4.250412
2024-05-14 06:52:04.359,2024-05-14 06:52:04.359,50.38074,True,True,0.4858407,0.3308977,932.8141,722.6304,True,4.047165,True,4.165451
2024-05-14 06:52:04.425,2024-05-14 06:52:04.425,50.32957,True,True,0.4804899,0.2800976,922.5405,777.4946,True,3.963287,True,4.070999
2024-05-14 06:52:04.479,2024-05-14 06:52:04.479,50.26332,True,True,0.4782128,0.2776563,918.1686,780.1312,True,3.879471,True,3.986191
2024-05-14 06:52:04.542,2024-05-14 06:52:04.542,50.21021,True,True,0.480163,0.2615252,921.913,797.5528,True,3.76268,True,3.872513
2024-05-14 06:52:04.592,2024-05-14 06:52:04.592,50.14869,True,True,0.4814509,0.2594803,924.3857,799.7613,True,3.681458,True,3.800842
2024-05-14 06:52:04.641,2024-05-14 06:52:04.641,50.09656,True,True,0.4819461,0.2541251,925.3365,805.5449,True,3.618958,True,3.739807
2024-05-14 06:52:04.703,2024-05-14 06:52:04.703,50.04746,True,True,0.4825346,0.2561219,926.4664,803.3884,True,3.561844,True,3.676773
2024-05-14 06:52:04.762,2024-05-14 06:52:04.762,49.98503,True,True,0.48011,0.255416,921.8112,804.1507,True,3.524689,True,3.639435
2024-05-14 06:52:04.818,2024-05-14 06:52:04.818,49.92607,True,True,0.4799248,0.2508884,921.4556,809.0405,True,3.505569,True,3.608963
2024-05-14 06:52:04.881,2024-05-14 06:52:04.881,49.87001,True,True,0.4820341,0.252875,925.5056,806.895,True,3.493713,True,3.611023
2024-05-14 06:52:04.930,2024-05-14 06:52:04.930,49.80803,True,True,0.4811449,0.2532599,923.7982,806.4793,True,3.50499,True,3.616669
2024-05-14 06:52:04.990,2024-05-14 06:52:04.990,49.7584,True,True,0.4757648,0.3133373,913.4684,741.5957,True,3.488159,True,3.599594
2024-05-14 06:52:05.038,2024-05-14 06:52:05.038,49.69905,True,True,0.4688551,0.4980031,900.2018,542.1567,True,3.456314,True,3.586899
2024-05-14 06:52:05.098,2024-05-14 06:52:05.098,49.65129,True,True,0.4684754,0.5204626,899.4728,517.9005,True,3.470322,True,3.580902
2024-05-14 06:52:05.156,2024-05-14 06:52:05.156,49.59009,True,True,0.4681136,0.5216612,898.7781,516.606,True,3.496078,True,3.60173
2024-05-14 06:52:05.212,2024-05-14 06:52:05.212,49.5333,True,True,0.4678283,0.5187483,898.2304,519.7518,True,3.499237,True,3.61525
2024-05-14 06:52:05.275,2024-05-14 06:52:05.275,49.47612,True,True,0.471552,0.5374845,905.3799,499.5168,True,3.529205,True,3.647095
2024-05-14 06:52:05.332,2024-05-14 06:52:05.332,49.41428,True,True,0.4708125,0.5425621,903.9601,494.0329,True,3.583542,True,3.695953
