Timestamp,DateTime,Countdown,LocalPosX,LocalPosY,LocalPosZ,LocalRotX,LocalRotY,LocalRotZ,WorldPosX,WorldPosY,WorldPosZ,WorldRotX,WorldRotY,WorldRotZ
2024-05-28 04:37:49.844,2024-05-28 04:37:49.844,479.9413,17.51081,5.864418,52.16633,0,89.2385,0,-31.28918,5.964418,3.366331,0,89.2385,0
2024-05-28 04:37:49.953,2024-05-28 04:37:49.953,479.7805,17.51584,5.856871,52.16018,0,89.23856,0,-31.28416,5.956871,3.360177,0,89.23856,0
2024-05-28 04:37:50.089,2024-05-28 04:37:50.089,479.6422,17.52062,5.852912,52.15713,0,89.23858,0,-31.27938,5.952912,3.357134,0,89.23858,0
2024-05-28 04:37:50.211,2024-05-28 04:37:50.211,479.5161,17.52539,5.852628,52.15682,0,89.23865,0,-31.27461,5.952628,3.356818,0,89.23865,0
2024-05-28 04:37:50.310,2024-05-28 04:37:50.310,479.4179,17.52907,5.853698,52.15753,0,89.23874,0,-31.27093,5.953698,3.35753,0,89.23874,0
2024-05-28 04:37:50.411,2024-05-28 04:37:50.411,479.3187,17.53262,5.855445,52.15875,0,89.23876,0,-31.26738,5.955445,3.358749,0,89.23876,0
2024-05-28 04:37:50.517,2024-05-28 04:37:50.517,479.2109,17.53743,5.856028,52.16066,0,89.23888,0,-31.26257,5.956028,3.360655,0,89.23888,0
2024-05-28 04:37:50.625,2024-05-28 04:37:50.625,479.1039,17.54363,5.854309,52.16306,0,89.23898,0,-31.25637,5.954309,3.363064,0,89.23898,0
2024-05-28 04:37:50.706,2024-05-28 04:37:50.706,479.018,17.54907,5.851923,52.16516,0,89.23923,0,-31.25093,5.951922,3.365163,0,89.23923,0
2024-05-28 04:37:50.788,2024-05-28 04:37:50.788,478.9363,17.55434,5.849172,52.16719,0,89.23927,0,-31.24566,5.949172,3.367186,0,89.23927,0
2024-05-28 04:37:50.871,2024-05-28 04:37:50.871,478.8522,17.55968,5.84608,52.16923,0,89.23937,0,-31.24032,5.94608,3.36923,0,89.23937,0
2024-05-28 04:37:50.930,2024-05-28 04:37:50.930,478.7915,17.5634,5.843784,52.17065,0,89.23937,0,-31.2366,5.943784,3.370653,0,89.23937,0
2024-05-28 04:37:50.989,2024-05-28 04:37:50.989,478.7321,17.56691,5.841537,52.17199,0,89.23941,0,-31.23309,5.941537,3.371991,0,89.23941,0
2024-05-28 04:37:51.043,2024-05-28 04:37:51.043,478.678,17.56979,5.839008,52.17294,0,89.23952,0,-31.23021,5.939008,3.372945,0,89.23952,0
2024-05-28 04:37:51.096,2024-05-28 04:37:51.096,478.6255,17.57216,5.835742,52.17347,0,89.2396,0,-31.22784,5.935742,3.37347,0,89.2396,0
2024-05-28 04:37:51.147,2024-05-28 04:37:51.147,478.5732,17.57416,5.831903,52.17368,0,89.23964,0,-31.22584,5.931903,3.373675,0,89.23964,0
2024-05-28 04:37:51.203,2024-05-28 04:37:51.203,478.5175,17.57596,5.827355,52.17361,0,89.23981,0,-31.22404,5.927355,3.373616,0,89.23981,0
