Timestamp,DateTime,Countdown,RightStickX,RightStickY,LeftStickX,LeftStickY,DpadUp,DpadDown,SouthButton
2024-06-10 06:08:12.668,2024-06-10 06:08:12.668,119.9544,0,0,0,0,0,0,False
2024-06-10 06:08:12.722,2024-06-10 06:08:12.722,119.875,0,0,0,0,0,0,False
2024-06-10 06:08:12.772,2024-06-10 06:08:12.772,119.8236,0,0,0,0,0,0,False
2024-06-10 06:08:12.819,2024-06-10 06:08:12.819,119.7781,0,0,0,0,0,0,False
2024-06-10 06:08:12.867,2024-06-10 06:08:12.867,119.7282,0,0,0,0,0,0,False
2024-06-10 06:08:12.919,2024-06-10 06:08:12.919,119.6781,0,0,0,0,0,0,False
2024-06-10 06:08:12.966,2024-06-10 06:08:12.966,119.6299,0,0,0,0,0,0,False
2024-06-10 06:08:13.012,2024-06-10 06:08:13.012,119.5838,0,0,0,0,0,0,False
2024-06-10 06:08:13.055,2024-06-10 06:08:13.055,119.5402,0,0,0,0,0,0,False
2024-06-10 06:08:13.101,2024-06-10 06:08:13.101,119.4944,0,0,0,0,0,0,False
2024-06-10 06:08:13.148,2024-06-10 06:08:13.148,119.4481,0,0,0,0,0,0,False
2024-06-10 06:08:13.193,2024-06-10 06:08:13.193,119.4021,0,0,0,0,0,0,False
2024-06-10 06:08:13.239,2024-06-10 06:08:13.239,119.3572,0,0,0,0,0,0,False
2024-06-10 06:08:13.281,2024-06-10 06:08:13.281,119.3137,0,0,0,0,0,0,False
2024-06-10 06:08:13.322,2024-06-10 06:08:13.322,119.2721,0,0,0,0,0,0,False
2024-06-10 06:08:13.367,2024-06-10 06:08:13.367,119.2285,0,0,0,0,0,0,False
2024-06-10 06:08:13.409,2024-06-10 06:08:13.409,119.1855,0,0,0,0,0,0,False
2024-06-10 06:08:13.454,2024-06-10 06:08:13.454,119.1409,0,0,0,0,0,0,False
2024-06-10 06:08:13.501,2024-06-10 06:08:13.501,119.095,0,0,0,0,0,0,False
2024-06-10 06:08:13.544,2024-06-10 06:08:13.544,119.0509,0,0,0,0,0,0,False
2024-06-10 06:08:13.588,2024-06-10 06:08:13.588,119.0074,0,0,0,0,0,0,False
2024-06-10 06:08:13.629,2024-06-10 06:08:13.629,118.966,0,0,0,0,0,0,False
2024-06-10 06:08:13.671,2024-06-10 06:08:13.671,118.9238,0,0,0,0,0,0,False
