Timestamp,DateTime,Countdown,RightStickX,RightStickY,LeftStickX,LeftStickY,DpadUp,DpadDown,SouthButton
2024-07-08 08:16:31.637,2024-07-08 08:16:31.637,299.9646,0,0,0,0,0,0,False
2024-07-08 08:16:31.676,2024-07-08 08:16:31.676,299.9048,0,0,0,0,0,0,False
2024-07-08 08:16:31.712,2024-07-08 08:16:31.712,299.8665,0,0,0,0,0,0,False
2024-07-08 08:16:31.746,2024-07-08 08:16:31.746,299.8324,0,0,0,0,0,0,False
2024-07-08 08:16:31.783,2024-07-08 08:16:31.783,299.7947,0,0,0,0,0,0,False
2024-07-08 08:16:31.835,2024-07-08 08:16:31.835,299.7439,0,0,0,0,0,0,False
2024-07-08 08:16:31.872,2024-07-08 08:16:31.872,299.7063,0,0,0,0,0,0,False
2024-07-08 08:16:31.907,2024-07-08 08:16:31.907,299.6716,0,0,0,0,0,0,False
2024-07-08 08:16:31.946,2024-07-08 08:16:31.946,299.6329,0,0,0,0,0,0,False
2024-07-08 08:16:31.995,2024-07-08 08:16:31.995,299.5827,0,0,0,0,0,0,False
2024-07-08 08:16:32.031,2024-07-08 08:16:32.031,299.5483,0,0,0,0,0,0,False
2024-07-08 08:16:32.065,2024-07-08 08:16:32.065,299.5132,0,0,0,0,0,0,False
2024-07-08 08:16:32.100,2024-07-08 08:16:32.100,299.4789,0,0,0,0,0,0,False
2024-07-08 08:16:32.148,2024-07-08 08:16:32.148,299.4301,0,0,0,0,0,0,False
2024-07-08 08:16:32.183,2024-07-08 08:16:32.183,299.3953,0,0,0,0,0,0,False
2024-07-08 08:16:32.219,2024-07-08 08:16:32.219,299.3595,0,0,0,0,0,0,False
2024-07-08 08:16:32.254,2024-07-08 08:16:32.254,299.3228,0,0,0,0,0,0,False
2024-07-08 08:16:32.308,2024-07-08 08:16:32.308,299.2712,0,0,0,0,0,0,False
2024-07-08 08:16:32.346,2024-07-08 08:16:32.346,299.2324,0,0,0,0,0,0,False
2024-07-08 08:16:32.384,2024-07-08 08:16:32.384,299.1935,0,0,0,0,0,0,False
2024-07-08 08:16:32.422,2024-07-08 08:16:32.422,299.1562,0,0,0,0,0,0,False
2024-07-08 08:16:32.475,2024-07-08 08:16:32.475,299.1029,0,0,0,0,0,0,False
2024-07-08 08:16:32.512,2024-07-08 08:16:32.512,299.0672,0,0,0,0,0,0,False
2024-07-08 08:16:32.547,2024-07-08 08:16:32.547,299.0316,0,0,0,0,0,0,False
2024-07-08 08:16:32.583,2024-07-08 08:16:32.583,298.9961,0,0,0,0,0,0,False
2024-07-08 08:16:32.637,2024-07-08 08:16:32.637,298.9416,0,0,0,0,0,0,False
2024-07-08 08:16:32.676,2024-07-08 08:16:32.676,298.903,0,0,0,0,0,0,False
2024-07-08 08:16:32.720,2024-07-08 08:16:32.720,298.8595,0,0,0,0,0,0,False
2024-07-08 08:16:32.762,2024-07-08 08:16:32.762,298.8165,0,0,0,0,0,0,False
2024-07-08 08:16:32.817,2024-07-08 08:16:32.817,298.762,0,0,0,0,0,0,False
2024-07-08 08:16:32.855,2024-07-08 08:16:32.855,298.7232,0,0,0,0,0,0,False
2024-07-08 08:16:32.894,2024-07-08 08:16:32.894,298.684,0,0,0,0,0,0,False
2024-07-08 08:16:32.937,2024-07-08 08:16:32.937,298.6419,0,0,0,0,0,0,False
2024-07-08 08:16:32.991,2024-07-08 08:16:32.991,298.5883,0,0,0,0,0,0,False
2024-07-08 08:16:33.029,2024-07-08 08:16:33.029,298.5494,0,0,0,0,0,0,False
2024-07-08 08:16:33.067,2024-07-08 08:16:33.067,298.5116,0,0,0,0,0,0,False
2024-07-08 08:16:33.105,2024-07-08 08:16:33.105,298.474,0,0,0,0,0,0,False
2024-07-08 08:16:33.160,2024-07-08 08:16:33.160,298.4191,0,0,0,0,0,0,False
2024-07-08 08:16:33.197,2024-07-08 08:16:33.197,298.3811,0,0,0,0,0,0,False
2024-07-08 08:16:33.246,2024-07-08 08:16:33.246,298.3343,0,0,0,0,0,0,False
2024-07-08 08:16:33.285,2024-07-08 08:16:33.285,298.2934,0,0,0,0,0,0,False
2024-07-08 08:16:33.335,2024-07-08 08:16:33.335,298.2431,0,0,0,0,0,0,False
2024-07-08 08:16:33.372,2024-07-08 08:16:33.372,298.2073,0,0,0,0,0,0,False
2024-07-08 08:16:33.407,2024-07-08 08:16:33.407,298.1716,0,0,0,0,0,0,False
2024-07-08 08:16:33.442,2024-07-08 08:16:33.442,298.1366,0,0,0,0,0,0,False
2024-07-08 08:16:33.495,2024-07-08 08:16:33.495,298.0833,0,0,0,0,0,0,False
2024-07-08 08:16:33.530,2024-07-08 08:16:33.530,298.0482,0,0,0,0,0,0,False
2024-07-08 08:16:33.568,2024-07-08 08:16:33.568,298.0106,0,0,0,0,0,0,False
2024-07-08 08:16:33.605,2024-07-08 08:16:33.605,297.9728,0,0,0,0,0,0,False
2024-07-08 08:16:33.660,2024-07-08 08:16:33.660,297.9195,0,0,0,0,0,0,False
2024-07-08 08:16:33.696,2024-07-08 08:16:33.696,297.882,0,0,0,0,0,0,False
2024-07-08 08:16:33.731,2024-07-08 08:16:33.731,297.8484,0,0,0,0,0,0,False
2024-07-08 08:16:33.766,2024-07-08 08:16:33.766,297.8126,0,0,0,0,0,0,False
2024-07-08 08:16:33.822,2024-07-08 08:16:33.822,297.7575,0,0,0,0,0,0,False
2024-07-08 08:16:33.858,2024-07-08 08:16:33.858,297.7194,0,0,0,0,0,0,False
2024-07-08 08:16:33.899,2024-07-08 08:16:33.899,297.6793,0,0,0,0,0,0,False
